Date,Open,High,Low,Close,Volume
2021-06-17,421.67001,423.01999,419.32001,421.97,90949659.0
2021-06-18,417.09,417.82809,414.70001,414.92001,118676302.0
2021-06-21,416.79999,421.06,415.92999,420.85999,72822028.0
2021-06-22,420.85001,424.0,420.07999,423.10999,57700303.0
2021-06-23,423.19,424.04999,422.51001,422.60001,49445414.0
2021-06-24,424.89001,425.54999,424.62,425.10001,45110288.0
2021-06-25,425.89999,427.0943,425.54999,426.60999,58129525.0
2021-06-28,427.17001,427.64999,425.89001,427.47,53159581.0
2021-06-29,427.88,428.56,427.13,427.70001,35970515.0
2021-06-30,427.20999,428.78,427.17999,428.06,64827858.0
2021-07-01,428.87,430.60001,428.79999,430.42999,53441027.0
2021-07-02,431.67001,434.10001,430.52179,433.72,57697668.0
2021-07-06,433.78,434.01001,430.01001,432.92999,68710419.0
2021-07-07,433.66,434.76001,431.51001,434.45999,63549456.0
2021-07-08,428.78,431.73001,427.51999,430.92001,97595232.0
2021-07-09,432.53,435.84,430.71399,435.51999,76238584.0
2021-07-12,435.42999,437.35001,434.97,437.07999,52889585.0
2021-07-13,436.23999,437.84,435.31,435.59,52911312.0
2021-07-14,437.39999,437.92001,434.91,436.23999,64130352.0
2021-07-15,434.81,435.53,432.72,434.75,55126358.0
2021-07-16,436.01001,436.06,430.92001,431.34,75874662.0
2021-07-19,426.19,431.40891,421.97,424.97,147987000.0
2021-07-20,425.67999,432.42001,424.82999,431.06,99608174.0
2021-07-21,432.34,434.70001,431.01111,434.54999,64724389.0
2021-07-22,434.73999,435.72,433.69,435.45999,47878539.0
2021-07-23,437.51999,440.29999,436.79001,439.94,63766637.0
2021-07-26,439.31,441.03,439.26001,441.01999,43719187.0
2021-07-27,439.91,439.94,435.98999,439.01001,67397137.0
2021-07-28,439.67999,440.29999,437.31,438.82999,52472360.0
2021-07-29,439.815,441.79999,439.81,440.64999,47435342.0
2021-07-30,437.91,440.06,437.76999,438.51001,68951202.0
2021-08-02,440.34,440.92999,437.20999,437.59,58783297.0
2021-08-03,438.44,441.28,436.10001,441.14999,58053896.0
2021-08-04,439.78,441.1243,438.73001,438.98001,46732212.0
2021-08-05,440.22,441.85001,439.88,441.76001,38969659.0
2021-08-06,442.10001,442.94,441.79999,442.48999,46930008.0
2021-08-09,442.45999,442.79501,441.31,442.13,41222585.0
2021-08-10,442.60999,443.44,441.88,442.67999,43339275.0
2021-08-11,443.82001,443.88199,442.62,443.78,44034340.0
2021-08-12,443.62,445.2572,442.66,445.10999,38942418.0
2021-08-13,445.59,445.94,445.07001,445.92001,39470251.0
2021-08-16,444.53,447.10999,442.87,446.97,73930864.0
